wallet,deposit_count,borrow_count,repay_count,redeem_count,liquidation_count,deposit_amount,borrow_amount,repay_amount,redeem_amount,repayment_ratio,liquidation_ratio,activity_score,lifetime_days,score
0x04cfb28b98f11cae504cf359c247ab64c21be05e,0,0,0,13,0,0.0,0.0,0.0,11523.131789000001,0.0,0.0,0.13,56.05224537037037,426.0
0x04d079566c66be71fa4a6a70ed58c65284f6f82b,2,0,0,0,0,7605389524.295543,0.0,0.0,0.0,0.0,0.0,0.02,7.0046180555555555,504.0
0x04d0d0c4bf3ff7d5b54869b813a4026414b57f1d,1,1,1,1,0,4600000000000000.0,290000000000.0,290000000000.0,4600000000000000.0,1.0,0.0,0.04,0.002916666666666667,708.0
0x04d0f59c2b4e23210dd7f6ece497e732814e759b,1,0,0,0,0,1.108535,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04d12047150d1cf5f6560369261cdffc4ea65524,1,1,0,0,0,100000000000.0,50000077173.84487,0.0,0.0,0.0,0.0,0.02,0.045717592592592594,354.0
0x04d1cdf9fd1122f863126c50fc96cdfcb6400172,15,8,6,5,0,17800000000250.844,6242950301007.751,603838776.314608,248420.48916199998,9.672330343830144e-05,0.0,0.34,36.43247685185185,601.35
0x04d1e3032002bf14d508b9be1272bcd391991740,4,2,1,1,0,1.0600000000000004e+16,2000000000000000.0,2001285739610429.8,3.166516,1.0,0.0,0.08,2.0077314814814815,682.67
0x04d24342c8b8a7310d9119d891c44b867187f033,1,0,0,1,0,10243.0,0.0,0.0,10243.000111,0.0,0.0,0.02,0.0001388888888888889,504.0
0x04d25fb9b9ab1c310a20c74012f31a98d8a3fb60,1,0,0,0,0,90000000000.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04d34271e0216a8e3bab7598557112f70a06dc48,1,1,1,1,0,1000000000000000.0,260000000000000.0,260000000000000.0,999999970000000.0,1.0,0.0,0.04,0.00037037037037037035,708.0
0x04d3878b491afb02abaec1dc7964e69cd01781be,3,1,1,2,0,9.0219e+16,7.000000000000001e+16,7.074e+16,9.0901e+16,1.0,0.0,0.07,87.22059027777777,814.0
0x04d3f7e620e40fc5e78ba88b1a1745d33e722a8d,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04d636d093a0ec32e981c2c87b47ad8437f5c8c8,1,1,1,1,0,3000000000000000.0,200000000000.0,200000000000.0,3000000000000000.0,1.0,0.0,0.04,0.0008564814814814815,708.0
0x04d7391040d7da7f5e9e04f78b3f516a0a0ceaf4,1,0,0,0,0,1.287318,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04d77f0bcc07515b0ba5d67bb812d6dcf1f1b2f6,22,7,13,9,0,518017609308956.75,106118400854490.0,7993463528.657757,20608976528239.473,7.53258950784457e-05,0.0,0.51,35.77865740740741,843.49
0x04d7a4f5ef30dfb0b266376a4d08621540786c8a,1,0,0,0,0,1.953126,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04d8763310b89bc61ced6f4a86f3eeca7613a157,1,0,0,0,0,4706987271.748934,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04d8e6eb0e3e3a7211ad92355c9c35e107bbc7eb,1,0,0,0,0,8.608103,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04d9d6934fa51db9f34afd7e65ca08a9d9dfd818,2,1,0,1,0,10136463778547.738,1000000000000.0,0.0,400000000000.0,0.0,0.0,0.04,6.871435185185185,411.95
0x04d9f6ecd792e48a09fa5dc2138baed8e628a7e5,411,178,291,209,0,1.0522194033147934e+16,5065978824042428.0,4899992757466599.0,7759629104378921.0,0.967235144018352,0.0,1.0,81.14930555555556,1000.0
0x04db48ca88f936bacd571b4c4ff4e3b1f5687bcb,1,0,0,0,0,105700000000.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04dbfb3ea8b3a57a8e4bcec3af0269344b929f6a,1,0,0,0,0,5991656090.810632,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04dc49397769e402f28c1e65cefcf31664a03377,1,0,0,0,0,37000000000.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04dc6792cdf6f04acf894780cfb486fd0987ae86,4,5,3,0,0,2.9991e+16,22518.935573,22532.769531,0.0,1.0,0.0,0.12,9.625775462962963,640.67
0x04dcc7c1dc6cd28a3d7e1c16d6567643445014c2,1,0,0,0,0,6621396944.317618,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04dd50bdd139a9981bbaca6451f79b22d5af3ecf,1,1,0,1,0,2750000000000.0,4005.0,0.0,400000000000.0,0.0,0.0,0.03,1.2344328703703704,370.55
0x04dde662ee487ca57b13932a23352eb854ec36bf,0,1,0,0,0,0.0,100000000.0,0.0,0.0,0.0,0.0,0.01,0.0,302.0
0x04ddf96a61c4c44731f04df4e963f61cfe3c9c6d,52,38,24,33,0,1.0313498356671423e+18,9.202000000019297e+17,8.071690349253842e+17,4.8481869111043736e+16,0.8771669581870153,0.0,1.0,67.97322916666667,875.01
0x04de57ea266868ee5ba9d98e744113d1ef889e15,2,0,0,0,0,12347496770.393314,0.0,0.0,0.0,0.0,0.0,0.02,1.578900462962963,504.0
0x04df6080e88b03f222a7297562428c5828a59500,1,0,0,0,0,1.986654,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04dfa904deeccfe06cfa698966deb2483c8b759e,1,0,0,1,0,1010.790605,0.0,0.0,1010.7917,0.0,0.0,0.02,0.021921296296296296,504.0
0x04e086dbc437c49e89ffd74cd11beb59d49e6180,1,0,0,0,0,1300000000000.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04e0d1a9aa9a0196175bd65c925de8975e0119db,1,0,0,0,0,400000000000000.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04e143012ddcd4da17c439992614f51d4f2d367d,3,1,0,0,0,200000001.01388198,18802021.82178,0.0,0.0,0.0,0.0,0.04,23.72974537037037,458.0
0x04e1a99f76658931ef68f1b6a948378834282954,6,4,3,15,0,421100000001307.0,1051.506648,1051.520625,1251043243140056.0,1.0,0.0,0.28,32.837662037037035,836.0
0x04e1d908395d64f429d57b7e848e4b63b1cdd91a,2,0,0,0,0,2.038084,0.0,0.0,0.0,0.0,0.0,0.02,7.592939814814815,504.0
0x04e2100602d434733dd26d5a4d17257a89038df9,1,0,0,0,0,1.109815,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04e2b5c5d91f7f630d36142043d8a1752af689c0,1,1,1,1,0,5300000000000000.0,888000000000000.0,888000000000000.0,5300000000000000.0,1.0,0.0,0.04,0.0015277777777777779,708.0
0x04e40c8f0b5c7e71d2eaca55387405326d533f56,22,11,0,11,0,2361977446635874.5,1055441110106397.9,0.0,3255798383645522.0,0.0,0.0,0.44,27.090208333333333,671.33
0x04e45ee310048f79d0eb1d7efedaa45c1973dcc1,2,4,0,0,0,209750793053255.8,105.0,0.0,0.0,0.0,0.0,0.06,17.277546296296297,352.0
0x04e492d349e82cafdc314cc0d966592b6ee9df11,244,183,149,99,0,1.034809137506573e+17,1.750699532843675e+16,1.6353095046902394e+16,2.4483145571110456e+16,0.9340891877854067,0.0,1.0,78.10438657407407,924.06
0x04e51339af9f53915c2ad3a955b13c9ba5a67433,13,5,3,5,0,2.8170864645033984e+17,2.125e+17,2.1306245634434512e+17,2.8222454735108246e+17,1.0,0.0,0.26,50.750150462962964,918.67
0x04e545de9c2079cc8b219c9a4fa15c9d0d1ff73e,1,0,0,0,0,1.108674,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04e55a3ae9d3083544409b1bb9809f983f67fbdf,3,2,4,9,0,1995512586040291.8,1000000000001000.0,1001114179923246.5,1997095425231483.5,1.0,0.0,0.18,16.20650462962963,869.33
0x04e5b03ac3867124c0ecf5f079cf68abbd158ff7,2,0,0,0,0,591671093706487.4,0.0,0.0,0.0,0.0,0.0,0.02,17.5290625,504.0
0x04e62093139964b4f730dd93634ad193dc13ecca,1,0,0,0,0,239371315040000.03,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04e68b05315dffd1b2ab7bbd2efec17623835017,1,0,0,1,0,1040.000989,0.0,0.0,1040.001011,0.0,0.0,0.02,0.0002546296296296296,504.0
0x04e6cc49e0aeb43a93278ab30be2fb6dc8911e18,1,0,0,0,0,2087139215.923505,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04e6e7c324cfb56173d2028e18bf3207b169a71a,13,7,4,4,0,206900507394059.6,343.45164200000005,343.484323,36068150272397.336,1.0,0.0,0.28,3.1970949074074073,785.93
0x04e81e32966b75f900c2aa2bf7f0c31f75c11310,1,1,0,0,0,20400000000.0,5000000000.0,0.0,0.0,0.0,0.0,0.02,0.0,354.0
0x04e890472a98d3770cd1b14c3717eb39a4978d0b,1,0,0,0,0,1.108505,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04e8a3412d46f8625005d8e320c45b6f3c0242df,11,2,1,3,0,6852435696467.905,1800.0,1801.348089,4552.6645960000005,1.0,0.0,0.17,11.108773148148147,934.0
0x04e9191932a0f33c8c13eb760727139f73d3f0e0,1,0,0,0,0,1400000000000.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04e9601bd84b0934af81475670ae5d0ab5e4b9b9,17,5,1,3,0,6083075799955.352,128900.0,5401.26,6083227603063.549,0.04190271528284017,0.0,0.26,61.81211805555556,760.38
0x04e96cdcfbcce8c972c5f976117784933e0cc6af,4,2,0,0,0,4741925243.568309,0.2,0.0,0.0,0.0,0.0,0.06,28.18525462962963,445.33
0x04ea240f764d8784d76485863ee5accf9e336f9e,5,4,5,5,0,92.515614,63.360199,63.372910999999995,92.52787099999999,1.0,0.0,0.19,4.8085300925925925,838.0
0x04ea49503f7426021b1f1f82ee6ade6afa30b79e,1,0,0,1,0,83883797030768.2,0.0,0.0,83883799773801.11,0.0,0.0,0.02,0.0004398148148148148,504.0
0x04eae81b5fc871555f850f1d8c5e0c94d2791760,2,0,0,0,0,2.2,0.0,0.0,0.0,0.0,0.0,0.02,5.45724537037037,504.0
0x04eb9b28d200a20337a5383b02f8b19cd419f577,26,10,8,13,1,144808527587507.75,47000000004546.57,1225.1074789999998,3097635378447.871,2.606611657194656e-11,0.09999999000000101,0.58,79.2344675925926,697.23
0x04ec042478e6aa2a0a655edc088f3cc39cf0a7dc,8,2,1,2,0,43630883823738.12,11572.812553,11578.756396,77102.833877,1.0,0.0,0.13,5.605138888888889,826.0
0x04ec067d7fc89512e7b585fde128b0e5c423cf0d,1,0,0,0,0,3916348711.271393,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04ec1f418d38fb0f849d62eacf9727ad9f8e410c,12,7,1,0,0,22110066597851.83,27957.0,1000.0,0.0,0.03576921701056018,0.0,0.2,84.79418981481481,509.65
0x04eca276ed3206f92fc117deea34b7b02d95a805,1,0,0,1,0,1226.567693,0.0,0.0,1227.688654,0.0,0.0,0.02,8.822962962962963,504.0
0x04eca8193ca0a4ea0b368ad36d79eba7654262b3,7,4,4,7,0,1.606182012298e+16,1e+16,1.0001231880305786e+16,2.6160122728663932e+16,1.0,0.0,0.22,2.1184837962962964,864.0
0x04ecaede106078c2948534c5fdf128941c7fb638,3,0,0,0,0,54000000000001.86,0.0,0.0,0.0,0.0,0.0,0.03,30.745844907407406,606.0
0x04ecb5f063d5ffbaf3268af1a3ccaac296f74121,7,1,1,2,0,7.422829604514987e+16,5.9e+16,5.963344515658529e+16,7.479844021844765e+16,1.0,0.0,0.11,86.26774305555556,1000.0
0x04ee01137811d587ecbef9262a8db2248666f341,0,1,2,4,0,0.0,5007.197704,10014.396325,1.1702545621581808e+16,1.0,0.0,0.07,0.002777777777777778,714.0
0x04ee10fd378f7cad5ac5751d7cd0f42b13ee3b76,294,31,37,119,0,3.290199646333075e+17,1.2699538746401016e+17,6000000197764896.0,3.278571651790085e+16,0.04724581197459054,0.0,1.0,134.52677083333333,1000.0
0x04ee321ee32021c6607a5e6421b3e09008bebc08,2,1,0,0,0,2000000000000.0,100000000000.0,0.0,0.0,0.0,0.0,0.03,0.0350462962962963,406.0
0x04ee3685ad086d8b06d07ea3a32a69e449b7bd26,2,0,0,0,0,2.0625970000000002,0.0,0.0,0.0,0.0,0.0,0.02,6.701168981481482,504.0
0x04ee3835955923dd6d2ff0329e9c1a18da6b4380,1,0,0,1,0,271517000000000.0,0.0,0.0,271822204608939.8,0.0,0.0,0.02,13.786724537037037,504.0
0x04eefaeb6f90a5627dba307c15a65acf3e589573,6,3,4,10,0,19529.580198,16501.933963,18011.749115,80730897563037.11,1.0,0.0,0.23,18.957546296296297,896.0
0x04efc3225aa96a0fcb977bfbada6712f99310545,0,1,4,3,0,0.0,478.594598,958.803207,1002892906563.9618,1.0,0.0,0.08,24.414224537037036,816.0
0x04efe4bae2f7deedf8732cb2bc073e13bf8b5cef,1,0,0,0,0,1.144087,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04f004eb2431e8f79fe0c671c807ecb2f5cc71ff,14,3,3,9,0,107905932958845.19,100000000000300.0,100463386533087.48,226381246044894.47,1.0,0.0,0.29,110.2521875,1000.0
0x04f045ffe6b1bfed1f8897fbe64cee0e08c55b28,1,0,0,0,0,104500000000.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04f0cc7872e3a366fc937c3a1bbe11bb8d425dbf,1,0,0,0,0,1130000000000.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04f14602b7d1fdaa374aef914bb161e5cbeba6e6,87,34,26,32,1,4.031753272715817e+16,3510041559753226.0,3508516356396922.0,2.4044669990392172e+16,0.9995654742742103,0.02941176384083048,1.0,43.99923611111111,1000.0
0x04f1d25968cc1ad76e773d1b06acee6c502c93dd,56,39,22,32,0,7443854495647750.0,996985656690641.0,219867398199.72293,2056198116816126.2,0.00022053215783418892,0.0,1.0,100.04918981481481,722.67
0x04f1fc616db817879898aa1635d574593f227b4e,74,54,10,7,0,8157231377697232.0,815519600457210.9,4875.575091,500000003985.6745,5.9784891598761934e-12,0.0,1.0,87.61880787037038,652.73
0x04f240a979ad95e8a88286515c2d8599f28d71b5,1,0,0,0,0,4739631917.266456,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04f254950c0edc6c302d0dfbdd247b2ebf303a7b,1,0,0,0,0,1.8332,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04f2622ab4624a554e3c036cce245508d10a24c4,3,0,0,0,0,4.495674,0.0,0.0,0.0,0.0,0.0,0.03,11.821087962962963,606.0
0x04f273dde0c27ae188f81246bbda93f444cd9dd3,3,2,2,3,0,163.335049,72.920001,72.920018,163.33508,1.0,0.0,0.1,0.03087962962962963,786.67
0x04f2c1bc52e361bc08d4561996a9f2bd55673be0,3,0,0,0,0,2.120813,0.0,0.0,0.0,0.0,0.0,0.03,13.095231481481482,606.0
0x04f34aafd1cb080f5ad336532223c3a058b3f0b6,2,0,0,0,0,236503392942.00116,0.0,0.0,0.0,0.0,0.0,0.02,1.349525462962963,504.0
0x04f36041728f59a4826229f8887aaacbd7ad4ab7,0,0,0,1,0,0.0,0.0,0.0,198687.66912,0.0,0.0,0.01,0.0,402.0
0x04f3b912d38ca5a151b69d7e00df3535fdbea00c,1,0,0,0,0,1.1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04f4a65b8953363a618e63802ffec52341ae2418,0,0,0,2,0,0.0,0.0,0.0,2049.42,0.0,0.0,0.02,0.0,404.0
0x04f4d6f45d2132ab59a825b0ef294eef87a652bf,18,7,0,5,0,509000000000321.06,183030002268385.94,0.0,321.838953,0.0,0.0,0.3,21.23935185185185,585.0
0x04f5a06edf6a92e77d6aa12bdb2c5c7517553fa5,2,1,1,2,0,263.888648,159.504032,159.548702,263.937356,1.0,0.0,0.06,7.094513888888889,762.0
0x04f5c67be870758e6d5200a15f7722b471ebb821,5,5,0,0,0,4051724842354.6973,2025156268814.1106,0.0,0.0,0.0,0.0,0.1,0.005717592592592593,403.33
0x04f648bb839033bba7c6341529bd7dd6fd6d413e,62,31,29,26,0,481074449475550.4,5.6488000000276056e+16,4.399372790219579e+16,1.4540004875403966e+16,0.7788154634963319,0.0,1.0,106.27319444444444,1000.0
0x04f697d98ce1f8474e39080cd83f5f6c0c1c3566,1,0,0,0,0,1200000000000.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04f6bf8745b567f40cc01a330f128b6a4924ee49,1,0,0,0,0,6596623553.360848,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04f7668e8c18066cb8f5c808abc6a31776d45b50,1,0,0,0,0,1.103157,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04f8dbe39e3bc4bbdf514563f1e63acd040edcae,1,1,0,0,0,9249567834.66217,6000000000000.0,0.0,0.0,0.0,0.0,0.02,0.001388888888888889,354.0
0x04f9badc15f3c5af9851b72753bf3f81c138199d,1,0,0,0,0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x04fa883269422682eefb7dda4ebfd66859e0fe63,1,1,0,0,0,50000000000.0,10000000000.0,0.0,0.0,0.0,0.0,0.02,0.00018518518518518518,354.0
0x04fb136989106430e56f24c3d6a473488235480e,279,160,20,15,0,4.682920104392086e+16,159001.219808,19103.945380999998,4096772268783.586,0.12014967812164326,0.0,1.0,130.5817361111111,709.75
0x04fc359e0a815db4ee2498873da41a0143a594aa,1,1,1,1,0,1.8037e+16,12.0,12.0,1.8037e+16,0.9999999166666736,0.0,0.04,0.0011342592592592593,708.0
0x04fc43e8f4da7fbae135cb0ae73b8913d8e044d8,57,12,11,17,0,1227003793057411.8,706.0,708.526366,3793138313.509618,1.0,0.0,0.97,72.99908564814815,1000.0
0x04fda72d3a0dbbfa6793a604cedb5e5631750df2,1,1,0,0,0,0.5,100000000000.0,0.0,0.0,0.0,0.0,0.02,0.0004166666666666667,354.0
0x04fdac80b3ca0b9066bd275f176dc807e3908a8e,21,8,10,27,0,4323842642483951.0,8217.25718,8225.791059,4587077897317970.0,1.0,0.0,0.66,80.57273148148148,1000.0
0x04ff89258f0a198a5e4eae633e23ec775c9e9bd1,0,0,0,1,0,0.0,0.0,0.0,624509987573109.4,0.0,0.0,0.01,0.0,402.0
0x04ff9dd102dedd2eff35669ee390088e7fc86799,2,0,0,0,0,952317847437.8328,0.0,0.0,0.0,0.0,0.0,0.02,4.276608796296296,504.0
0x05014b4f8d9230eee9660f5f6eba4f0597d6bd86,1,1,0,0,0,20600000000.0,5000000000.0,0.0,0.0,0.0,0.0,0.02,0.0,354.0
0x0501ce52054d546b62045da91647212e00d85f9e,1,1,1,1,0,4654000000000000.0,667000000000000.0,667000000000000.0,4654000000000000.0,1.0,0.0,0.04,0.0018287037037037037,708.0
0x050484aa3d8c76fe796065d087d27ec6f65eeb2e,1,0,0,0,0,1.357133,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x0504cced39e796912c3561e419d9853f2c8edb46,1,0,0,1,0,5736435960745.947,0.0,0.0,5736532696593.07,0.0,0.0,0.02,86.3497800925926,504.0
0x0505116ac892a4ef2aa69c564ce9e979ed64b365,1,0,0,0,0,1500000000000.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x050549548f99459d428600bee674a74694230e66,1,0,0,1,0,1052.019899,0.0,0.0,1052.019975,0.0,0.0,0.02,0.0002546296296296296,504.0
0x0505a6505a8eccacaa8df452a8cef062ccb5009b,0,0,0,1,0,0.0,0.0,0.0,501567088411145.1,0.0,0.0,0.01,0.0,402.0
0x0505bad45bc350d3fdcd670800343626696d5ec6,19,7,2,10,0,288239078463214.1,240.544532,2.910958,32412109236855.016,0.012101534645977591,0.0,0.38,29.62287037037037,652.17
0x0505d4ef991d3b14402e72e1ab9e3aa59f55f922,1,0,0,0,0,9848416796.136496,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x05065b24176036224ef342720c6ed16dbd63e60e,1,0,0,0,0,5000000000000.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x05066984aed3b7fc5416009da73b484ed6ad32a8,0,0,0,3,0,0.0,0.0,0.0,96712.203584,0.0,0.0,0.03,18.460636574074073,406.0
0x05069a643656f4d38df42b054c3c25ce75c53cfb,65,13,13,37,1,2093104747970258.2,360000000001713.5,150069279744303.1,643456613157579.9,0.4168591103988578,0.07692307100591762,1.0,91.08006944444445,1000.0
0x05070c5b87fb811ad523053e8d0ddc1de663676a,10,2,1,0,0,2.2522e+16,5000000000000000.0,575146290937881.1,0.0,0.11502925818757623,0.0,0.13,9.034444444444444,715.67
0x050720de5b724af8082190ae387174f5fe472d4b,3,2,2,5,0,1043.0,543.186436,544.114707,91152940497535.81,1.0,0.0,0.12,19.006631944444443,790.67
0x050748fc07e2d0d53700c064080b9602ef427af8,1,1,0,0,0,300000000000.0,150000000599.74948,0.0,0.0,0.0,0.0,0.02,0.0005092592592592592,354.0
0x0507e072424cfede022924eb8e6ad3e26144dbaa,1,0,0,1,0,109.133699,0.0,0.0,109.265895,0.0,0.0,0.02,12.828726851851853,504.0
0x0507e9f881b32d9d03b58f5e6830ddc8298c12a8,1,0,0,0,0,1.701272,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x0508c3a6cb083b03d760a2cd7bd28a0a32a63e84,117,88,48,35,0,5.957411413707369e+17,5.302200000008233e+17,3.247517558356968e+17,1.0825940416533902e+17,0.6124849229285816,0.0,1.0,44.76631944444444,826.06
0x0509083749716b68f0fdb490a59ca62f2cffebb9,0,0,0,304,0,0.0,0.0,0.0,428.48103800000007,0.0,0.0,1.0,21.273877314814815,600.0
0x0509136da13c1775aa7237d63a63f435cdb23197,1,0,0,1,0,39.231772,0.0,0.0,39.235627,0.0,0.0,0.02,2.0036111111111112,504.0
0x05097c27631f3c41237c7abef075c4b8e281eae7,49,57,10,18,0,1538575723997960.8,1.1600303267990796e+16,1.1659095750775684e+16,1369745096726554.0,1.0,0.0,1.0,69.80719907407408,890.75
0x050ac21c63ee3edddbe27bdaa7a87b0c9f5fd75b,1,0,0,2,0,1000000000000.0,0.0,0.0,534983323740.7139,0.0,0.0,0.03,1.4317939814814815,459.5
0x050b2acf987f60bbfac8a8312a5c84c781058b52,1,1,0,0,0,80000000000000.0,35.0,0.0,0.0,0.0,0.0,0.02,0.001851851851851852,354.0
0x050b4bb9be40ce8f0780b3a4d119b6561a14caf9,1,0,0,0,0,100000000000.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x050b9861eb66bbee28c7057c7af7b1a33ca50730,1,0,0,0,0,109700000000.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x050bcc773c1dd7b78624291f1ca3facb690ef09c,11,11,4,4,0,3980967954263.7373,800000002865.2301,800040379182.3406,1312287981436.274,1.0,0.0,0.3,41.01164351851852,717.96
0x050cec6a33d5ee57eaaa8124bdb9bcb7e0d817db,3,1,1,1,0,50000000001.981445,0.028179,0.028179,1.981449,0.9999645138396025,0.0,0.06,0.01425925925925926,711.99
0x050cf8ea7593b7bb1f51c191dbcb75bfba775951,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x050d9f92aaad5c4fb676e3e4f233e18e6f167698,51,16,5,7,0,49454437788278.44,33988570688.085262,33988575187.89513,316307459136.36255,1.0,0.0,0.79,78.85304398148148,988.05
0x050e68c5c08af60e96a029790429280173a0e3ae,2,0,0,0,0,2.2,0.0,0.0,0.0,0.0,0.0,0.02,4.8128472222222225,504.0
0x050ee024a0ffd8b9bd383271835b27dd66c3fec3,183,138,76,45,0,3.102142172554633e+17,3.379331605472519e+17,2.5526540109359766e+17,1.5966260043877848e+16,0.7553724549559405,0.0,1.0,125.97576388888889,842.55
0x050ee970027f0aa640f5aa9c41711cc0c8394c08,1,0,0,0,0,0.997571,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x050eff11eb0b016fd8cf4d4f564584626f09ee60,1,2,1,4,0,600000000000000.0,350.0,350.787104,659262522695219.8,1.0,0.0,0.08,73.23792824074074,682.67
0x0510840e9e4c409e787032092cd6b5e254ac7398,1,0,0,0,0,108412836080000.02,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x05119e9c19a50e66cc085b2dd2730897f470747f,3,2,1,2,0,719640000001540.4,1245.964848,20.001124,1360.234102,0.016052719317124167,0.0,0.08,6.393576388888889,452.54
0x0511ff29c615e4b1065da22819195b7080a1ff28,6,3,3,4,0,854063330060.7882,179.73622500000002,70.99319,268.229103,0.39498542714477597,0.0,0.16,17.015150462962964,636.0
0x051203d8cbd5bec7c146f2069732f2f702090bc6,1,0,0,1,0,355934617000000.0,0.0,0.0,355934617000000.0,0.0,0.0,0.02,0.3559953703703704,504.0
0x051223e88f14ac86df41c922708e5cefda143be9,0,0,0,1,0,0.0,0.0,0.0,5464.752172,0.0,0.0,0.01,0.0,402.0
0x051322e63857114edb8fd44e4bc3f857455a04f7,4,0,0,5,0,200515026197552.62,0.0,0.0,111771821611330.73,0.0,0.0,0.09,83.10293981481482,773.74
0x0513daff1a6ce3102010486fef7d04b2c58b48e3,1,0,0,0,0,1.047186,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x051464267416f04a0b38b081f7f6eb150a588dfb,25,9,4,10,0,56132486681768.29,25500.0,16000.0,2082000034300.0,0.627450980367551,0.0,0.48,26.174560185185186,815.2
0x0514b16bf0189ad858d11a0d07ff2c9184b43725,1,0,0,0,0,1.105929,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x0514b5bc8f8e08e9fbbab3485d7c2da554b689fc,1,0,0,1,0,0.089943,0.0,0.0,0.089943,0.0,0.0,0.02,0.0010879629629629629,504.0
0x0514f902f3334cd844e622604adcf9925889482c,1,0,0,0,0,35000000000.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x051682b8fe0c234966e0951432375155b292a5b4,2,0,0,0,0,2.219298,0.0,0.0,0.0,0.0,0.0,0.02,0.11120370370370371,504.0
0x0516cf37b67235e07af38ad8e388d0e68089b0f2,1,0,0,0,0,4100146198.097116,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x05182e579fdfcf69e4390c3411d8fea1fb6467cf,6,2,0,1,0,350000000000108.3,99500000006755.6,0.0,100.282327,0.0,0.0,0.09,89.44229166666666,518.0
0x051886c7bef4b86906cb0994f14a4f6a1d120a7b,3,1,0,0,0,824155334615280.6,51042476531163.61,0.0,0.0,0.0,0.0,0.04,83.34871527777777,458.0
0x0519064e3216cf6d6643cc65db1c39c20abe50e0,1,0,0,0,0,2.5,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x05190ff26392bd741bb32dab2e595c91f5fb3fbe,1,0,0,0,0,980774000.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x051a3190c9342211eb311723b23b8c7cbd7b5a5d,3,1,0,0,0,924664571644921.6,296499812299445.44,0.0,0.0,0.0,0.0,0.04,2.48224537037037,458.0
0x051a6bf6bd50213d8b14f77dd427be815526f4bb,1,0,0,0,0,1.108624,0.0,0.0,0.0,0.0,0.0,0.01,0.0,402.0
0x051a6fe65a216f7707a920576fbcbf5f5793d1dc,2,0,0,0,0,1.000805,0.0,0.0,0.0,0.0,0.0,0.02,7.1713657407407405,504.0
0x051ae28151a68cceea5e234694b82c913a802fb9,2,1,1,1,0,360000000000063.94,63.934426,63.939859,63.937562,1.0,0.0,0.05,1.0638773148148148,660.0
